unique_id,osmid,name,geometry,longitude,latitude,usage_count,POI_type,amenity
node/244062942,244062942,Becher's Backhaus,POINT (6.8971613 50.9623597),6.8971613,50.9623597,1702,POI_shop,
node/244118274,244118274,,POINT (6.8305912 50.9643708),6.8305912,50.9643708,0,POI_shop,
node/244118347,244118347,,POINT (6.8338832 50.9659325),6.8338832,50.9659325,0,POI_shop,
node/244118360,244118360,,POINT (6.8313916 50.9647257),6.8313916,50.9647257,0,POI_shop,
node/244118848,244118848,,POINT (6.8371236 50.9674707),6.8371236,50.9674707,0,POI_shop,
node/244219531,244219531,,POINT (6.8956368 50.9625783),6.8956368,50.9625783,1585,POI_shop,
node/244219631,244219631,,POINT (6.9016295 50.9608961),6.9016295,50.9608961,1508,POI_shop,
node/244296673,244296673,Zentrum-Kiosk,POINT (6.8675787 50.980061),6.8675787,50.980061,2,POI_shop,
node/244914835,244914835,REWE Rahmati,POINT (6.9747787 50.9367012),6.9747787,50.9367012,7111,POI_shop,
node/244915096,244915096,Hütten,POINT (6.9770213 50.9368356),6.9770213,50.9368356,7226,POI_shop,
node/245798666,245798666,Trinkhalle,POINT (6.9129417 50.9646934),6.9129417,50.9646934,2446,POI_shop,
node/245981545,245981545,Lucies Kiosk,POINT (6.9235902 50.9574253),6.9235902,50.9574253,3559,POI_shop,
node/245985127,245985127,Happy Shop DHL Paketshop,POINT (6.9183215 50.9635517),6.9183215,50.9635517,1336,POI_shop,
node/246271861,246271861,Lucky,POINT (6.942268 50.9583932),6.942268,50.9583932,3197,POI_shop,
node/246271886,246271886,Arim,POINT (6.9285592 50.9712289),6.9285592,50.9712289,1244,POI_shop,
node/246271892,246271892,Netto,POINT (6.9404021 50.9592017),6.9404021,50.9592017,2536,POI_shop,
node/246271942,246271942,,POINT (6.9449501 50.9593062),6.9449501,50.9593062,3498,POI_shop,
node/246271999,246271999,,POINT (6.9434863 50.9581345),6.9434863,50.9581345,3111,POI_shop,
node/246281805,246281805,Rossmann,POINT (6.9299154 50.9690641),6.9299154,50.9690641,1229,POI_shop,
node/246282480,246282480,Depo,POINT (6.9270404 50.974185),6.9270404,50.974185,1302,POI_shop,
node/246568821,246568821,,POINT (6.939303 50.9590546),6.939303,50.9590546,2676,POI_shop,
node/246770149,246770149,,POINT (6.9486292 50.9750136),6.9486292,50.9750136,1966,POI_shop,
node/246781547,246781547,denn's Biomarkt,POINT (6.9222764 50.9476733),6.9222764,50.9476733,8986,POI_shop,
node/247388972,247388972,,POINT (6.9597978 51.0246962),6.9597978,51.0246962,0,POI_shop,
node/247388973,247388973,,POINT (6.9595319 51.0249356),6.9595319,51.0249356,0,POI_shop,
node/247388980,247388980,,POINT (6.9587271 51.0256403),6.9587271,51.0256403,0,POI_shop,
node/247388981,247388981,,POINT (6.9582937 51.0259853),6.9582937,51.0259853,0,POI_shop,
node/248148489,248148489,a-musik,POINT (6.9483053 50.9319646),6.9483053,50.9319646,5650,POI_shop,
node/248712644,248712644,Vollkornbäckerei Hansen,POINT (6.9781404 50.9366126),6.9781404,50.9366126,6083,POI_shop,
node/249059825,249059825,Rewe,POINT (6.8994991 50.9451841),6.8994991,50.9451841,3053,POI_shop,
node/249065633,249065633,"""Süßes & Saures""",POINT (6.8858471 50.9474795),6.8858471,50.9474795,2492,POI_shop,
node/249065635,249065635,Rosenfeld,POINT (6.8859955 50.9470886),6.8859955,50.9470886,2798,POI_shop,
node/249065643,249065643,Kiosk Carsi,POINT (6.8828213 50.9433421),6.8828213,50.9433421,1702,POI_shop,
node/249759187,249759187,Rad-Schuppen,POINT (6.8624027 51.0653091),6.8624027,51.0653091,0,POI_shop,
node/250517415,250517415,,POINT (6.8722596 51.060926),6.8722596,51.060926,0,POI_shop,
node/252017288,252017288,,POINT (6.9522563 50.9664648),6.9522563,50.9664648,4629,POI_shop,
node/252043795,252043795,Kiosk,POINT (6.9540377 50.9649047),6.9540377,50.9649047,5885,POI_shop,
node/252043800,252043800,Merzenich,POINT (6.9541501 50.9635248),6.9541501,50.9635248,6830,POI_shop,
node/252043802,252043802,REWE Rahmati,POINT (6.9544454 50.9638266),6.9544454,50.9638266,6458,POI_shop,
node/252043803,252043803,,POINT (6.9532251 50.9663418),6.9532251,50.9663418,5094,POI_shop,
node/252608602,252608602,Real,POINT (6.9357168 50.9200318),6.9357168,50.9200318,4915,POI_shop,
node/255240848,255240848,Peek & Cloppenburg,POINT (6.9526631 50.9359454),6.9526631,50.9359454,11845,POI_shop,
node/256273457,256273457,,POINT (6.9539451 50.9665003),6.9539451,50.9665003,5098,POI_shop,
node/256274120,256274120,,POINT (6.9531732 50.9653978),6.9531732,50.9653978,5771,POI_shop,
node/256542258,256542258,Backwerk,POINT (6.9543388 50.9627064),6.9543388,50.9627064,7128,POI_shop,
node/256542582,256542582,,POINT (6.9533184 50.9609496),6.9533184,50.9609496,6050,POI_shop,
node/256665865,256665865,Alnatura,POINT (6.9539801 50.964337),6.9539801,50.964337,6204,POI_shop,
node/256665876,256665876,Aldi Süd,POINT (6.9545778 50.9617697),6.9545778,50.9617697,6466,POI_shop,
node/256665878,256665878,Turkan Market,POINT (6.9533575 50.9627099),6.9533575,50.9627099,7175,POI_shop,
node/257808767,257808767,Newzella,POINT (6.95097 50.97266),6.95097,50.97266,2731,POI_shop,
node/257808768,257808768,Kiosk Moravek,POINT (6.9509162 50.9727944),6.9509162,50.9727944,2745,POI_shop,
node/257808769,257808769,Netto,POINT (6.95339 50.9671771),6.95339,50.9671771,4382,POI_shop,
node/257808770,257808770,Rewe City,POINT (6.9537522 50.9654144),6.9537522,50.9654144,5732,POI_shop,
node/257808771,257808771,Middelberg,POINT (6.9539234 50.9645428),6.9539234,50.9645428,6066,POI_shop,
node/259198814,259198814,,POINT (6.9572986 50.9363873),6.9572986,50.9363873,15592,POI_shop,
node/259559174,259559174,,POINT (6.886457 51.019654),6.886457,51.019654,0,POI_shop,
node/259559360,259559360,,POINT (6.8862539 51.0195914),6.8862539,51.0195914,0,POI_shop,
node/260740813,260740813,Temma,POINT (6.9008138 50.9369305),6.9008138,50.9369305,4404,POI_shop,
node/260740824,260740824,Rewe,POINT (6.9004024 50.9374596),6.9004024,50.9374596,4390,POI_shop,
node/263251385,263251385,,POINT (7.0219363 50.9614143),7.0219363,50.9614143,848,POI_shop,
node/263442909,263442909,Getraenke Express,POINT (6.8879464 51.0268777),6.8879464,51.0268777,0,POI_shop,
node/265648691,265648691,Aldi Süd,POINT (6.8964115 51.0203184),6.8964115,51.0203184,1,POI_shop,
node/265730426,265730426,Pneuhage,POINT (6.9350898 50.919625),6.9350898,50.919625,5067,POI_shop,
node/266325617,266325617,Kiosk Junkersdorf,POINT (6.8671289 50.9322284),6.8671289,50.9322284,1282,POI_shop,
node/266371787,266371787,Frischmarkt Grengel,POINT (7.0989579 50.8760696),7.0989579,50.8760696,0,POI_shop,
node/266567766,266567766,Norma,POINT (6.9745605 50.9689767),6.9745605,50.9689767,1470,POI_shop,
node/267524347,267524347,Edeka,POINT (6.849633 51.0510032),6.849633,51.0510032,0,POI_shop,
node/268256798,268256798,,POINT (6.8763982 50.9979302),6.8763982,50.9979302,0,POI_shop,
node/268256923,268256923,Kiosk,POINT (6.8696775 50.9988486),6.8696775,50.9988486,0,POI_shop,
node/268421648,268421648,Bonami Shop,POINT (6.9861778 50.9361746),6.9861778,50.9361746,3590,POI_shop,
node/271902072,271902072,Onkel Tan's Kiosk,POINT (6.9531775 50.9275881),6.9531775,50.9275881,3893,POI_shop,
node/274119036,274119036,denn's Biomarkt,POINT (7.0477864 50.9707011),7.0477864,50.9707011,0,POI_shop,
node/277556385,277556385,Kayser,POINT (6.8496644 51.0509201),6.8496644,51.0509201,0,POI_shop,
node/277720307,277720307,Schmitz,POINT (7.0788895 50.8945257),7.0788895,50.8945257,161,POI_shop,
node/277816190,277816190,Aral,POINT (7.0349297 50.9678318),7.0349297,50.9678318,2,POI_shop,fuel
node/279394288,279394288,Poller Getränkeshop,POINT (6.9948915 50.9146946),6.9948915,50.9146946,293,POI_shop,
node/280572120,280572120,Merzenich,POINT (7.0729237 50.9765787),7.0729237,50.9765787,0,POI_shop,
node/280833844,280833844,Rewe,POINT (7.0732682 50.9761871),7.0732682,50.9761871,0,POI_shop,
node/280961559,280961559,Edeka,POINT (6.9139729 50.9299987),6.9139729,50.9299987,5863,POI_shop,
node/281236696,281236696,Nahkauf,POINT (7.0876553 50.9714928),7.0876553,50.9714928,0,POI_shop,
node/285549308,285549308,Hulc Bio-Food,POINT (6.9358267 50.9422536),6.9358267,50.9422536,10977,POI_shop,
node/285549314,285549314,Rewe City,POINT (6.9364036 50.9416208),6.9364036,50.9416208,12187,POI_shop,
node/285671384,285671384,Maybach Garage,POINT (6.954055 50.9510128),6.954055,50.9510128,9964,POI_shop,
node/286123022,286123022,multistore (Hermesshop),POINT (6.899569 51.0047856),6.899569,51.0047856,0,POI_shop,post_office
node/286411164,286411164,,POINT (6.9189096 50.9211787),6.9189096,50.9211787,5992,POI_shop,
node/286414929,286414929,Kamps,POINT (6.9361209 50.9417781),6.9361209,50.9417781,11691,POI_shop,
node/286421552,286421552,,POINT (6.9357914 50.9280768),6.9357914,50.9280768,10548,POI_shop,
node/286456726,286456726,,POINT (7.0787811 50.9744695),7.0787811,50.9744695,0,POI_shop,
node/286456728,286456728,Königs Kiosk,POINT (7.0753838 50.9747841),7.0753838,50.9747841,0,POI_shop,
node/286456730,286456730,KIOSK,POINT (7.0751521 50.974903),7.0751521,50.974903,0,POI_shop,
node/287569444,287569444,Elfies Haarvariete,POINT (6.9493973 50.9773764),6.9493973,50.9773764,1199,POI_shop,
node/287569446,287569446,Stern-Kiosk,POINT (6.9492293 50.9778509),6.9492293,50.9778509,1148,POI_shop,
node/287589049,287589049,Aydin,POINT (6.9450009 50.9877363),6.9450009,50.9877363,424,POI_shop,
node/288463319,288463319,Haarstudio Fischer,POINT (7.0238058 50.9797473),7.0238058,50.9797473,0,POI_shop,
node/288880903,288880903,Bäckerei Oebel,POINT (7.0340915 50.98971),7.0340915,50.98971,0,POI_shop,
node/289475622,289475622,Baumschule Königsforst,POINT (7.130761 50.9060582),7.130761,50.9060582,0,POI_shop,
node/292182837,292182837,Kiosk & Getränkemarkt Piccolonia,POINT (7.0433679 50.9719868),7.0433679,50.9719868,1,POI_shop,
node/292323626,292323626,Mini Mix,POINT (7.0509647 50.9732298),7.0509647,50.9732298,0,POI_shop,
node/292680041,292680041,Rewe,POINT (6.8308928 50.9386057),6.8308928,50.9386057,509,POI_shop,
node/292698126,292698126,,POINT (6.8367481 50.9379817),6.8367481,50.9379817,1057,POI_shop,
node/294116840,294116840,Sozialistische Selbsthilfe Köln,POINT (6.9438893 50.9273662),6.9438893,50.9273662,8836,POI_shop,
node/297491826,297491826,Becher's Backhaus,POINT (6.9247719 50.9546699),6.9247719,50.9546699,3960,POI_shop,
node/297667378,297667378,,POINT (6.9225842 50.955444),6.9225842,50.955444,4571,POI_shop,
node/298079656,298079656,Juwelier Prestige,POINT (6.9223676 50.946491),6.9223676,50.946491,8635,POI_shop,
node/300604637,300604637,Alice Friseur Team,POINT (7.0440568 50.8656885),7.0440568,50.8656885,0,POI_shop,
node/300883765,300883765,Friseur Alexandra,POINT (7.0459873 50.8667725),7.0459873,50.8667725,0,POI_shop,
node/301162676,301162676,Backkönig,POINT (6.9236824 50.9575555),6.9236824,50.9575555,3465,POI_shop,
node/303222531,303222531,,POINT (6.9570674 50.9419455),6.9570674,50.9419455,19363,POI_shop,
node/304561104,304561104,Engelshaar,POINT (6.9219044 50.9557072),6.9219044,50.9557072,5166,POI_shop,
node/304562381,304562381,,POINT (6.9209252 50.9546712),6.9209252,50.9546712,5201,POI_shop,
node/304563482,304563482,Frnds & Fmly,POINT (6.9207109 50.9544014),6.9207109,50.9544014,5177,POI_shop,
node/304594071,304594071,Der Goldene Schnitt,POINT (6.9202182 50.9532707),6.9202182,50.9532707,5615,POI_shop,
node/304594077,304594077,,POINT (6.9203022 50.9534623),6.9203022,50.9534623,5653,POI_shop,
node/304596710,304596710,Kaplan Russland Reisen,POINT (6.9217901 50.9547888),6.9217901,50.9547888,4689,POI_shop,
node/304596713,304596713,555,POINT (6.9218884 50.9549014),6.9218884,50.9549014,4576,POI_shop,
node/304596715,304596715,Ivoodoo,POINT (6.921848 50.9548478),6.921848,50.9548478,4642,POI_shop,
node/305167113,305167113,Loft 43,POINT (6.9559061 50.944538),6.9559061,50.944538,13787,POI_shop,
node/305167114,305167114,Point of Color,POINT (6.9558432 50.9444119),6.9558432,50.9444119,14185,POI_shop,
node/306087455,306087455,domino,POINT (6.9555746 50.9427127),6.9555746,50.9427127,14440,POI_shop,
node/306087456,306087456,Rosenow,POINT (6.9552136 50.9427419),6.9552136,50.9427419,13616,POI_shop,
node/306098537,306098537,Atrium,POINT (6.9542481 50.9430119),6.9542481,50.9430119,12638,POI_shop,
node/306115021,306115021,Knipper-Kimmel & Univers Reisen GmbH,POINT (6.9553352 50.9418233),6.9553352,50.9418233,14997,POI_shop,
node/307868502,307868502,Merzenich,POINT (6.9271643 50.915743),6.9271643,50.915743,6716,POI_shop,
node/307868550,307868550,Schmitz und Nittenwilm,POINT (6.9276846 50.9162192),6.9276846,50.9162192,6774,POI_shop,
node/307868682,307868682,Schmitz und Nittenwilm,POINT (6.9221224 50.9151923),6.9221224,50.9151923,4410,POI_shop,
node/309770883,309770883,KIOSK 65,POINT (6.9209178 50.930229),6.9209178,50.930229,5720,POI_shop,
node/309787612,309787612,Spielwaren Dieter van Dillen,POINT (6.9104475 50.9261844),6.9104475,50.9261844,5141,POI_shop,
node/310790987,310790987,cutters,POINT (6.9382149 50.9382666),6.9382149,50.9382666,20051,POI_shop,
node/311108517,311108517,Monchhici,POINT (7.0188813 50.9353685),7.0188813,50.9353685,796,POI_shop,
node/311365236,311365236,,POINT (7.0181578 50.9337177),7.0181578,50.9337177,902,POI_shop,
node/311380009,311380009,,POINT (7.0186171 50.9336555),7.0186171,50.9336555,911,POI_shop,
node/311380010,311380010,Milano,POINT (7.0187588 50.9336268),7.0187588,50.9336268,923,POI_shop,
node/311382254,311382254,Ilyas,POINT (7.0210543 50.9333304),7.0210543,50.9333304,1249,POI_shop,
node/312149346,312149346,Ibo,POINT (7.0216393 50.9358133),7.0216393,50.9358133,829,POI_shop,
node/312383756,312383756,Kifah,POINT (6.9200085 50.9520136),6.9200085,50.9520136,5570,POI_shop,
node/312383759,312383759,J. A.,POINT (6.9203763 50.9520305),6.9203763,50.9520305,5147,POI_shop,
node/313011470,313011470,Rheinlandgarage,POINT (6.9272467 50.955128),6.9272467,50.955128,3442,POI_shop,
node/314073273,314073273,Mallard,POINT (6.9133432 50.9293466),6.9133432,50.9293466,5584,POI_shop,
node/314073276,314073276,,POINT (6.9131806 50.9296798),6.9131806,50.9296798,5627,POI_shop,
node/314074082,314074082,Kiosk Lindenthal,POINT (6.9146583 50.9305477),6.9146583,50.9305477,6050,POI_shop,
node/314074084,314074084,diefriseureköln,POINT (6.9151394 50.930455),6.9151394,50.930455,6198,POI_shop,
node/314436886,314436886,Mini Markt,POINT (6.9133154 50.9361151),6.9133154,50.9361151,3004,POI_shop,
node/314445648,314445648,Heinemann,POINT (6.9181246 50.9311717),6.9181246,50.9311717,6212,POI_shop,
node/314445669,314445669,First Reisebüro,POINT (6.9153282 50.930526),6.9153282,50.930526,6154,POI_shop,
node/314445675,314445675,PC Office Cologne,POINT (6.9155534 50.9302761),6.9155534,50.9302761,6238,POI_shop,
node/314445679,314445679,,POINT (6.9164869 50.9309929),6.9164869,50.9309929,6098,POI_shop,
node/315646187,315646187,Lindenthaler Getränkeshop,POINT (6.9208408 50.9299307),6.9208408,50.9299307,5577,POI_shop,
node/315650003,315650003,Cool Flor,POINT (6.911273 50.9289014),6.911273,50.9289014,5410,POI_shop,
node/315673693,315673693,Baart,POINT (6.9098754 50.9280347),6.9098754,50.9280347,4830,POI_shop,
node/315673694,315673694,Stumm,POINT (6.9102155 50.9281629),6.9102155,50.9281629,5035,POI_shop,
node/315673696,315673696,Berr,POINT (6.9107343 50.9283271),6.9107343,50.9283271,5325,POI_shop,
node/315673702,315673702,Dahlmeyer,POINT (6.9129027 50.9295572),6.9129027,50.9295572,5332,POI_shop,
node/316135317,316135317,Deko Factory,POINT (6.913458 50.9294176),6.913458,50.9294176,5653,POI_shop,
node/316144227,316144227,Schwarzwälder Bäckerei,POINT (7.0219794 50.961482),7.0219794,50.961482,848,POI_shop,
node/318609469,318609469,FC Kölsche op dr eck,POINT (7.0214171 50.9649184),7.0214171,50.9649184,1256,POI_shop,
node/318720317,318720317,KIOSK 101,POINT (7.0304304 50.9809043),7.0304304,50.9809043,1,POI_shop,
node/319053678,319053678,Edeka,POINT (6.9236923 50.9167881),6.9236923,50.9167881,6687,POI_shop,
node/320032074,320032074,Vanessa Reinhard,POINT (6.9216392 50.9578118),6.9216392,50.9578118,3961,POI_shop,
node/320344835,320344835,Fahrrad-Leikeb,POINT (6.8656843 51.0660273),6.8656843,51.0660273,0,POI_shop,
node/320884861,320884861,Casablanca,POINT (7.0390412 50.9832058),7.0390412,50.9832058,0,POI_shop,
node/320990782,320990782,Kult,POINT (6.9465745 50.936619),6.9465745,50.936619,15186,POI_shop,
node/321250350,321250350,Hapag-LLoyd,POINT (6.9457868 50.9361934),6.9457868,50.9361934,15161,POI_shop,
node/321351199,321351199,Explorer-Fernreisen,POINT (6.9499022 50.9374678),6.9499022,50.9374678,13515,POI_shop,
node/321673596,321673596,,POINT (7.0294707 50.9932287),7.0294707,50.9932287,0,POI_shop,
node/321863802,321863802,L. Etzbach,POINT (6.9253186 50.9525898),6.9253186,50.9525898,5030,POI_shop,
node/321865165,321865165,,POINT (6.9262983 50.9529733),6.9262983,50.9529733,4918,POI_shop,
node/321865284,321865284,Sofia's Haarstudio,POINT (6.9263938 50.9529955),6.9263938,50.9529955,4935,POI_shop,
node/322998829,322998829,Gammersbach,POINT (6.9560546 50.8745055),6.9560546,50.8745055,0,POI_shop,
node/322998831,322998831,,POINT (6.9533383 50.8736236),6.9533383,50.8736236,0,POI_shop,
node/322998833,322998833,,POINT (6.9526395 50.8737543),6.9526395,50.8737543,0,POI_shop,
node/322998835,322998835,,POINT (6.9570714 50.8757017),6.9570714,50.8757017,0,POI_shop,
node/322998837,322998837,,POINT (6.9548524 50.874003),6.9548524,50.874003,0,POI_shop,
node/322998838,322998838,Edeka,POINT (6.9586686 50.8744449),6.9586686,50.8744449,0,POI_shop,
node/322998840,322998840,Rewe,POINT (6.9639517 50.8802772),6.9639517,50.8802772,0,POI_shop,
node/323157333,323157333,,POINT (6.9542513 50.873526),6.9542513,50.873526,0,POI_shop,
node/323157335,323157335,Netto,POINT (6.958528 50.8766859),6.958528,50.8766859,0,POI_shop,
node/324404115,324404115,Edeka,POINT (7.0364828 50.9964226),7.0364828,50.9964226,0,POI_shop,
node/324404280,324404280,,POINT (7.0284044 51.0065617),7.0284044,51.0065617,0,POI_shop,
node/324404282,324404282,HN,POINT (7.0282735 51.006832),7.0282735,51.006832,0,POI_shop,
node/325189416,325189416,Netto,POINT (7.0104487 50.9699654),7.0104487,50.9699654,2637,POI_shop,
node/325189646,325189646,Dünya Kebab,POINT (7.0101834 50.9713116),7.0101834,50.9713116,2089,POI_shop,fast_food
node/325852369,325852369,,POINT (7.037055 50.9692233),7.037055,50.9692233,2,POI_shop,
node/325852479,325852479,Host,POINT (7.0367624 50.9694446),7.0367624,50.9694446,2,POI_shop,
node/325852520,325852520,,POINT (7.0349994 50.9696404),7.0349994,50.9696404,2,POI_shop,
node/330005888,330005888,,POINT (7.0260209 50.9665404),7.0260209,50.9665404,356,POI_shop,
node/330141663,330141663,Saturn,POINT (6.9565485 50.9360921),6.9565485,50.9360921,14439,POI_shop,
node/331259600,331259600,,POINT (7.0017589 50.9150566),7.0017589,50.9150566,77,POI_shop,
node/331311519,331311519,Shalimare Kiosk,POINT (6.9489023 50.9330055),6.9489023,50.9330055,7749,POI_shop,
node/331311526,331311526,Shalimare Store,POINT (6.9488879 50.9330729),6.9488879,50.9330729,8059,POI_shop,
node/331312176,331312176,Butlers,POINT (6.9489736 50.9370968),6.9489736,50.9370968,14596,POI_shop,
node/331856170,331856170,Kämpgen,POINT (6.9530435 50.9365585),6.9530435,50.9365585,12430,POI_shop,
node/331933595,331933595,Cut & More,POINT (6.9498215 50.9377263),6.9498215,50.9377263,13571,POI_shop,
node/331933613,331933613,Frankonia,POINT (6.9501183 50.9380078),6.9501183,50.9380078,13004,POI_shop,
node/332040049,332040049,Beder Juwelier Kuyumcu,POINT (6.9199319 50.954044),6.9199319,50.954044,5712,POI_shop,
node/332040050,332040050,Budak,POINT (6.9198482 50.9540649),6.9198482,50.9540649,5697,POI_shop,
node/332040051,332040051,Gabriel Barbershop & Friseursalon,POINT (6.9194034 50.9542286),6.9194034,50.9542286,5613,POI_shop,
node/332418980,332418980,Diba Haarstudio,POINT (6.9172486 50.9504194),6.9172486,50.9504194,9056,POI_shop,
node/332418981,332418981,Kölnotel,POINT (6.9170924 50.9502534),6.9170924,50.9502534,9015,POI_shop,
node/333579104,333579104,Appelrath-Cüpper,POINT (6.9491411 50.936614),6.9491411,50.936614,13910,POI_shop,
node/333579663,333579663,Reserved,POINT (6.9493561 50.9365629),6.9493561,50.9365629,13448,POI_shop,
node/333579666,333579666,Kämpgen,POINT (6.9496665 50.9366285),6.9496665,50.9366285,13283,POI_shop,
node/333592697,333592697,Der Haarprofi,POINT (6.950164 50.9368013),6.950164,50.9368013,12932,POI_shop,
node/333592701,333592701,Backwerk,POINT (6.9501607 50.9368457),6.9501607,50.9368457,12960,POI_shop,
node/333594262,333594262,Görtz,POINT (6.9489321 50.9375208),6.9489321,50.9375208,14199,POI_shop,
node/333595349,333595349,Ortloff,POINT (6.9489536 50.9372517),6.9489536,50.9372517,14536,POI_shop,
node/333657897,333657897,Bunt,POINT (6.9175994 50.949807),6.9175994,50.949807,8833,POI_shop,
node/333660315,333660315,Karnevalesque,POINT (6.9180217 50.9500017),6.9180217,50.9500017,8875,POI_shop,
node/335430321,335430321,Bijou Brigitte,POINT (6.9185241 50.9492719),6.9185241,50.9492719,8464,POI_shop,
node/335430322,335430322,KODi,POINT (6.918425 50.9493109),6.918425,50.9493109,8415,POI_shop,
node/335430329,335430329,Vodafone,POINT (6.918269 50.9493843),6.918269,50.9493843,8438,POI_shop,
node/335430332,335430332,Martex Moden,POINT (6.9181749 50.9494331),6.9181749,50.9494331,8493,POI_shop,
node/335430334,335430334,Textilpflege Tina,POINT (6.918091 50.9494807),6.918091,50.9494807,8508,POI_shop,
node/335430336,335430336,O2,POINT (6.9179607 50.9495485),6.9179607,50.9495485,8433,POI_shop,
node/335708231,335708231,,POINT (6.914435 50.9248517),6.914435,50.9248517,4455,POI_shop,
node/336418052,336418052,B.O.C.,POINT (6.9148648 50.9501858),6.9148648,50.9501858,8715,POI_shop,
node/336681456,336681456,Jacky's Kiosk,POINT (6.9180852 50.9497907),6.9180852,50.9497907,8803,POI_shop,
node/336687345,336687345,M. Wendeler,POINT (6.918629 50.9501861),6.918629,50.9501861,8797,POI_shop,
node/336693244,336693244,dm,POINT (6.9186654 50.9492173),6.9186654,50.9492173,8570,POI_shop,
node/337657141,337657141,Kargin,POINT (7.0094385 50.9707825),7.0094385,50.9707825,2103,POI_shop,
node/337657148,337657148,Rossmann,POINT (7.0099648 50.9710075),7.0099648,50.9710075,2144,POI_shop,
node/337657162,337657162,Akaslan Elektronik,POINT (7.0100728 50.9716003),7.0100728,50.9716003,2060,POI_shop,
node/337657199,337657199,Aral,POINT (7.01227 50.9738473),7.01227,50.9738473,1688,POI_shop,fuel
node/338448074,338448074,RS-Möbel,POINT (6.9144217 50.9504683),6.9144217,50.9504683,8862,POI_shop,
node/338448083,338448083,,POINT (6.9163476 50.9501994),6.9163476,50.9501994,9128,POI_shop,
node/338655971,338655971,Basar Ankara,POINT (6.9160993 50.9503457),6.9160993,50.9503457,9100,POI_shop,
node/338655974,338655974,HEN WI,POINT (6.9159854 50.9504595),6.9159854,50.9504595,9155,POI_shop,
node/338655980,338655980,Ergin Kiosk,POINT (6.9159029 50.9505223),6.9159029,50.9505223,9155,POI_shop,
node/338655984,338655984,Fayon,POINT (6.9157697 50.9506318),6.9157697,50.9506318,9123,POI_shop,
node/338894581,338894581,Rewe Supermarkt,POINT (7.0404633 50.9310219),7.0404633,50.9310219,0,POI_shop,
node/338948231,338948231,Lidl,POINT (7.0134239 50.9741304),7.0134239,50.9741304,1559,POI_shop,
node/340232022,340232022,VIP,POINT (7.0144136 50.975305),7.0144136,50.975305,1268,POI_shop,internet_cafe
node/340232028,340232028,Kiosk,POINT (7.0137541 50.9748942),7.0137541,50.9748942,1426,POI_shop,
node/340351163,340351163,US_Bike Corner,POINT (7.007264 50.9709722),7.007264,50.9709722,2171,POI_shop,
node/340882093,340882093,Teppichboden-Fachmarkt Hossdorf,POINT (7.0071539 50.9694878),7.0071539,50.9694878,1745,POI_shop,
node/341012136,341012136,Miele Center Köln,POINT (7.0072539 50.9698675),7.0072539,50.9698675,1895,POI_shop,
node/341012138,341012138,Butik 34,POINT (7.00744 50.9699448),7.00744,50.9699448,1947,POI_shop,
node/342404021,342404021,Getränke Blitz,POINT (6.9960997 50.998682),6.9960997,50.998682,0,POI_shop,
node/343471426,343471426,,POINT (7.010147 50.9716482),7.010147,50.9716482,2053,POI_shop,
node/343471444,343471444,Kamps,POINT (7.0100527 50.9711929),7.0100527,50.9711929,2078,POI_shop,
node/343471454,343471454,Melisse,POINT (7.0063826 50.9690653),7.0063826,50.9690653,1978,POI_shop,
node/343578700,343578700,,POINT (7.0024076 50.964174),7.0024076,50.964174,1910,POI_shop,
node/343578715,343578715,Netto Marken-Discount,POINT (7.0030186 50.9626578),7.0030186,50.9626578,1930,POI_shop,
node/343578717,343578717,Jaeger,POINT (7.003749 50.9624769),7.003749,50.9624769,2147,POI_shop,
node/343578768,343578768,Göreme,POINT (7.0068389 50.9665551),7.0068389,50.9665551,2579,POI_shop,
node/343578772,343578772,,POINT (7.0068701 50.9675862),7.0068701,50.9675862,2804,POI_shop,
node/343578789,343578789,Top Kiosk,POINT (7.0082831 50.9717917),7.0082831,50.9717917,2133,POI_shop,
node/343578799,343578799,Kiosk,POINT (7.009697 50.9730813),7.009697,50.9730813,1749,POI_shop,
node/344881981,344881981,Kio-Getränkeshop,POINT (6.8999145 50.9678848),6.8999145,50.9678848,1023,POI_shop,
node/345555220,345555220,Kiosk,POINT (6.9937467 50.9853853),6.9937467,50.9853853,0,POI_shop,
node/345583343,345583343,Bäckerei Kraus,POINT (6.9804811 51.0011371),6.9804811,51.0011371,0,POI_shop,
node/345583364,345583364,Penny,POINT (6.9831889 50.9996725),6.9831889,50.9996725,0,POI_shop,
node/345724243,345724243,Mayersche,POINT (6.9265828 50.9165001),6.9265828,50.9165001,7182,POI_shop,
node/345724552,345724552,Aldi Süd,POINT (6.9264123 50.9162207),6.9264123,50.9162207,7205,POI_shop,
node/345758239,345758239,Kiosk Yilmaz,POINT (6.9239071 50.9169142),6.9239071,50.9169142,6812,POI_shop,
node/346333615,346333615,Sonnenblumen Bäckerei,POINT (6.8736289 50.9675057),6.8736289,50.9675057,267,POI_shop,
node/347532457,347532457,Chopard,POINT (6.9570415 50.9406438),6.9570415,50.9406438,16315,POI_shop,
node/347536222,347536222,Aigner,POINT (6.9564593 50.9408428),6.9564593,50.9408428,17519,POI_shop,
node/347536224,347536224,Zwilling,POINT (6.9564097 50.9406678),6.9564097,50.9406678,17673,POI_shop,
node/347536225,347536225,4711,POINT (6.9564491 50.9405919),6.9564491,50.9405919,17549,POI_shop,
